poll_id,end_date,sample_size,population,state,Biden,Trump,population_weight,date_weight,sample_weight,Biden_Win,Trump_win,wbw,wtw
85218,2023-11-25,4000,rv,"",43,41,0.753,0.185749286142119,1.60205999132796,1,0,0.224078869308751,0
85219,2023-11-27,4000,rv,"",41,43,0.753,0.20508383900191,1.60205999132796,0,1,0,0.247403129839677
85220,2023-11-28,4000,rv,"",40,43,0.753,0.215493205311744,1.60205999132796,0,1,0,0.259960481102625
85221,2023-11-29,4000,rv,"",40,43,0.753,0.226430916065977,1.60205999132796,0,1,0,0.273155201306068
85222,2023-11-30,4000,rv,"",40,44,0.753,0.237923788252655,1.60205999132796,0,1,0,0.287019641155007
85223,2023-12-01,4000,rv,"",41,44,0.753,0.25,1.60205999132796,0,1,0,0.301587793367489
85224,2023-12-02,4000,rv,"",42,44,0.753,0.262689159663305,1.60205999132796,0,1,0,0.316895376017664
85317,2023-12-10,5840,rv,"",41,43,0.753,0.390354591077855,1.7664128471124,0,1,0,0.51921410555075
85318,2023-12-09,4000,rv,"",42,43,0.753,0.371498572284237,1.60205999132796,0,1,0,0.448157738617503
85319,2023-12-08,4000,rv,"",41,44,0.753,0.353553390593274,1.60205999132796,0,1,0,0.426509547626477
85320,2023-12-07,4000,rv,"",41,44,0.753,0.336475048158089,1.60205999132796,0,1,0,0.405907069188871
85321,2023-12-06,4000,rv,"",42,44,0.753,0.320221672441068,1.60205999132796,0,1,0,0.386299790319794
85322,2023-12-05,4000,rv,"",42,43,0.753,0.304753413551119,1.60205999132796,0,1,0,0.367639638056367
85323,2023-12-04,4000,rv,"",43,43,0.753,0.290032346540041,1.60205999132796,1,0,0.349880861592823,0
85325,2023-12-11,4411,a,"",33.5,37,0.628,0.410167678003819,1.64453705777841,0,1,0,0.423608574326767
85329,2023-11-20,2694,lv,"",46,36,1,0.14501617327002,1.43039759138697,1,0,0.207430784957592,0
85332,2023-12-07,1129,rv,"",49,48,0.753,0.336475048158089,1.05269394192497,1,0,0.266716549338114,0
85335,2023-12-12,1332,rv,"",43,43,0.753,0.430986410623489,1.12450422483428,1,0,0.364938467812984,0
85354,2023-12-10,892,lv,"",35,44,1,0.390354591077855,0.950364854376123,0,1,0,0.370979284104757
85355,2023-12-07,2000,lv,"",43.4,44.025,1,0.336475048158089,1.30102999566398,0,1,0,0.437764130446157
85360,2023-12-08,1135,lv,"",38,43,1,0.353553390593274,1.05499586152914,0,1,0,0.3729973639055
85360,2023-12-08,1500,rv,"",36,36,0.753,0.353553390593274,1.17609125905568,1,0,0.313105722371545,0
85408,2023-12-14,2034,rv,"",40.8,46.6666666666667,0.753,0.47584757650531,1.30835094858673,0,1,0,0.468799447961873
85409,2023-12-10,1052,lv,"",45,45,1,0.390354591077855,1.02201573981772,1,0,0.398948536191678,0
85413,2023-12-13,1007,rv,"",43.25,45.5,0.753,0.452861832131953,1.00302947055362,0,1,0,0.342038024079093
85438,2023-12-14,1016,lv,"",47,45,1,0.47584757650531,1.0068937079479,1,0,0.479127930725454,0
85438,2023-12-14,1016,rv,"",44,46,0.753,0.47584757650531,1.0068937079479,0,1,0,0.360783331836267
85439,2023-12-12,1002,a,"",42,48,0.628,0.430986410623489,1.00086772153123,0,1,0,0.270894322917718
85440,2023-12-17,5618,rv,"",42,44,0.753,0.552044756836906,1.74958173486556,0,1,0,0.727283109812783
85441,2023-12-16,4000,rv,"",43,43,0.753,0.52537831932661,1.60205999132796,1,0,0.633790752035329,0
85442,2023-12-15,4000,rv,"",43,44,0.753,0.5,1.60205999132796,0,1,0,0.603175586734978
85443,2023-12-14,4000,rv,"",42,44,0.753,0.47584757650531,1.60205999132796,0,1,0,0.574039282310015
85444,2023-12-13,4000,rv,"",42,44,0.753,0.452861832131953,1.60205999132796,0,1,0,0.546310402612136
85445,2023-12-12,4000,rv,"",41,44,0.753,0.430986410623489,1.60205999132796,0,1,0,0.51992096220525
85446,2023-12-11,4000,rv,"",42,43,0.753,0.410167678003819,1.60205999132796,0,1,0,0.494806259679354
85453,2023-12-18,1336,rv,"",43,43,0.753,0.580064693080081,1.12580645813953,1,0,0.491739554939033,0
85454,2023-12-18,1027,rv,"",41.3333333333333,43.5,0.753,0.580064693080081,1.01157044359728,0,1,0,0.441842553067285
85455,2023-12-17,1000,a,"",40,36,0.628,0.552044756836906,1,1,0,0.346684107293577,0
85458,2023-12-18,1647,rv,"",40.3333333333333,40,0.753,0.580064693080081,1.21669359916975,1,0,0.531438032378702,0
85469,2023-12-17,1000,rv,"",43,45,0.753,0.552044756836906,1,0,1,0,0.41568970189819
85470,2023-12-19,1000,lv,"",39,44,1,0.609506827102238,1,0,1,0,0.609506827102238
85482,2023-12-16,1012,lv,"",42.75,44,1,0.52537831932661,1.00518051250378,0,1,0,0.528100048279096
85483,2023-12-20,984,lv,"",39.25,43,1,0.640443344882136,0.992995098431341,0,1,0,0.635957102290935
85489,2023-12-26,1000,rv,"",38.35,40.5,0.753,0.861972821246978,1,0,1,0,0.649065534398974
85500,2023-12-28,4000,rv,"",42,43,0.753,0.95169515301062,1.60205999132796,0,1,0,1.14807856462003
85501,2023-12-27,4000,rv,"",42,43,0.753,0.905723664263907,1.60205999132796,0,1,0,1.09262080522427
85502,2023-12-26,4000,rv,"",42,42,0.753,0.861972821246978,1.60205999132796,1,0,1.0398419244105,0
85503,2023-12-25,4000,rv,"",43,42,0.753,0.820335356007638,1.60205999132796,1,0,0.989612519358708,0
85504,2023-12-24,4000,rv,"",43,42,0.753,0.78070918215571,1.60205999132796,1,0,0.94180943803231,0
85505,2023-12-23,4000,rv,"",43,42,0.753,0.742997144568474,1.60205999132796,1,0,0.896315477235005,0
85506,2023-12-22,4000,rv,"",43,43,0.753,0.707106781186548,1.60205999132796,1,0,0.853019095252955,0
85507,2023-12-21,4000,rv,"",43,43,0.753,0.672950096316178,1.60205999132796,1,0,0.811814138377741,0
85508,2023-12-20,4000,rv,"",43,43,0.753,0.640443344882136,1.60205999132796,1,0,0.772599580639589,0
85509,2023-12-19,4000,rv,"",41,44,0.753,0.609506827102238,1.60205999132796,0,1,0,0.735279276112734
85510,2023-12-18,4000,rv,"",41,44,0.753,0.580064693080081,1.60205999132796,0,1,0,0.699761723185646
86162,2023-12-23,1765,rv,"",41,42,0.753,0.742997144568474,1.24674470972384,0,1,0,0.697524802775991
86555,2023-12-07,5627,a,"",47,48,0.628,0.336475048158089,1.75027691515399,0,1,0,0.369844591850719
86917,2023-12-18,2772,lv,"",43.2,45.95,1,0.580064693080081,1.44279322593977,0,1,0,0.836913409782773
86917,2023-12-18,3011,rv,"",41.775,45.625,0.753,0.580064693080081,1.47871075551276,0,1,0,0.645884169114695
86918,2023-10-08,2181,rv,"",37.9,40.025,0.753,0.0172513986511533,1.3386556655787,0,1,0,0.0173895429552729
86919,2023-08-21,2765,lv,"",40.65,42.5,1,0.00160221749220242,1.44169513564072,0,1,0,0.00230990916474669
